0101,1001,0.17
1001,0001,2.42
0001,1001,1.43
1001,0000,-1.96
0000,0000,-0.15
0000,0001,0.16
0001,1001,4.62
1001,0101,-5.6
0110,1010,-0.31
1010,0010,0.25
0010,1011,1.51
1011,0010,-2.37
0010,1110,1.34
